cause,effect,lag_bin,cause_type,effect_type,conditional_probability
12-16,Influenza  seasonal  injectable  preservative free,365-730,Hemoglobin,immunization,0.0195121951219512
12-16,Influenza  seasonal  injectable  preservative free,730-inf,Hemoglobin,immunization,0.0682926829268292
12-16,Ischemic heart disease (disorder),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Limited social contact (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Limited social contact (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Loose dental filling (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Loose dental filling (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Medication review due (situation),180-365,Hemoglobin,condition,0.0048780487804878
12-16,Medication review due (situation),730-inf,Hemoglobin,condition,0.024390243902439
12-16,Non-small cell carcinoma of lung  TNM stage 1 (disorder),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Non-small cell lung cancer (disorder),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Not in labor force (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Part-time employment (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Part-time employment (finding),730-inf,Hemoglobin,condition,0.0146341463414634
12-16,Polyp of colon,365-730,Hemoglobin,condition,0.0048780487804878
12-16,Primary dental caries (disorder),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Primary dental caries (disorder),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Reports of violence in the environment (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Reports of violence in the environment (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Social isolation (finding),180-365,Hemoglobin,condition,0.0048780487804878
12-16,Social isolation (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Sprain (morphologic abnormality),180-365,Hemoglobin,condition,0.0048780487804878
12-16,Sprain (morphologic abnormality),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Sprain of ankle,365-730,Hemoglobin,condition,0.0048780487804878
12-16,Sprain of wrist,180-365,Hemoglobin,condition,0.0048780487804878
12-16,Stress (finding),365-730,Hemoglobin,condition,0.0097560975609756
12-16,Stress (finding),730-inf,Hemoglobin,condition,0.0146341463414634
12-16,Suspected lung cancer (situation),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,Hemoglobin,immunization,0.0048780487804878
12-16,Unemployed (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Unhealthy alcohol drinking behavior (finding),730-inf,Hemoglobin,condition,0.0048780487804878
12-16,Victim of intimate partner abuse (finding),365-730,Hemoglobin,condition,0.0048780487804878
12-16,Viral sinusitis (disorder),730-inf,Hemoglobin,condition,0.0146341463414634
16-inf,0-60,14-30,Hemoglobin,Diastolic Blood Pressure,0.0013071895424836
16-inf,0-60,30-60,Hemoglobin,Diastolic Blood Pressure,0.0026143790849673
16-inf,0-60,60-90,Hemoglobin,Diastolic Blood Pressure,0.0026143790849673
16-inf,0-60,90-180,Hemoglobin,Diastolic Blood Pressure,0.0039215686274509
16-inf,0-60,180-365,Hemoglobin,Diastolic Blood Pressure,0.0104575163398692
16-inf,0-60,365-730,Hemoglobin,Diastolic Blood Pressure,0.0222222222222222
16-inf,0-60,730-inf,Hemoglobin,Diastolic Blood Pressure,0.0156862745098039
16-inf,0-90,30-60,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,0-90,90-180,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,0-90,180-365,Hemoglobin,Systolic Blood Pressure,0.0039215686274509
16-inf,0-90,365-730,Hemoglobin,Systolic Blood Pressure,0.0104575163398692
16-inf,0-90,730-inf,Hemoglobin,Systolic Blood Pressure,0.0117647058823529
16-inf,120-140,14-30,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,120-140,30-60,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,120-140,90-180,Hemoglobin,Systolic Blood Pressure,0.0052287581699346
16-inf,120-140,180-365,Hemoglobin,Systolic Blood Pressure,0.0026143790849673
16-inf,120-140,365-730,Hemoglobin,Systolic Blood Pressure,0.0078431372549019
16-inf,120-140,730-inf,Hemoglobin,Systolic Blood Pressure,0.0274509803921568
16-inf,140-inf,365-730,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,140-inf,730-inf,Hemoglobin,Systolic Blood Pressure,0.0130718954248366
16-inf,150-170,14-30,Hemoglobin,Body Height,0.0013071895424836
16-inf,150-170,90-180,Hemoglobin,Body Height,0.0039215686274509
16-inf,150-170,180-365,Hemoglobin,Body Height,0.0026143790849673
16-inf,150-170,365-730,Hemoglobin,Body Height,0.0078431372549019
16-inf,150-170,730-inf,Hemoglobin,Body Height,0.0405228758169934
16-inf,170-190,14-30,Hemoglobin,Body Height,0.0013071895424836
16-inf,170-190,30-60,Hemoglobin,Body Height,0.0039215686274509
16-inf,170-190,60-90,Hemoglobin,Body Height,0.0039215686274509
16-inf,170-190,90-180,Hemoglobin,Body Height,0.0078431372549019
16-inf,170-190,180-365,Hemoglobin,Body Height,0.0117647058823529
16-inf,170-190,365-730,Hemoglobin,Body Height,0.0274509803921568
16-inf,170-190,730-inf,Hemoglobin,Body Height,0.0300653594771241
16-inf,50-70,90-180,Hemoglobin,Body Weight,0.0013071895424836
16-inf,50-70,365-730,Hemoglobin,Body Weight,0.0013071895424836
16-inf,50-70,730-inf,Hemoglobin,Body Weight,0.0052287581699346
16-inf,60-80,365-730,Hemoglobin,Diastolic Blood Pressure,0.0013071895424836
16-inf,60-80,730-inf,Hemoglobin,Diastolic Blood Pressure,0.0065359477124183
16-inf,70-90,14-30,Hemoglobin,Body Weight,0.0013071895424836
16-inf,70-90,30-60,Hemoglobin,Body Weight,0.0013071895424836
16-inf,70-90,60-90,Hemoglobin,Body Weight,0.0013071895424836
16-inf,70-90,90-180,Hemoglobin,Body Weight,0.0065359477124183
16-inf,70-90,180-365,Hemoglobin,Body Weight,0.0052287581699346
16-inf,70-90,365-730,Hemoglobin,Body Weight,0.0117647058823529
16-inf,70-90,730-inf,Hemoglobin,Body Weight,0.0509803921568627
16-inf,80-90,14-30,Hemoglobin,Diastolic Blood Pressure,0.0013071895424836
16-inf,80-90,30-60,Hemoglobin,Diastolic Blood Pressure,0.0013071895424836
16-inf,80-90,60-90,Hemoglobin,Diastolic Blood Pressure,0.0013071895424836
16-inf,80-90,90-180,Hemoglobin,Diastolic Blood Pressure,0.0078431372549019
16-inf,80-90,180-365,Hemoglobin,Diastolic Blood Pressure,0.0039215686274509
16-inf,80-90,365-730,Hemoglobin,Diastolic Blood Pressure,0.0117647058823529
16-inf,80-90,730-inf,Hemoglobin,Diastolic Blood Pressure,0.0431372549019607
16-inf,90-120,14-30,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,90-120,30-60,Hemoglobin,Systolic Blood Pressure,0.0013071895424836
16-inf,90-120,60-90,Hemoglobin,Systolic Blood Pressure,0.0039215686274509
16-inf,90-120,90-180,Hemoglobin,Systolic Blood Pressure,0.0052287581699346
16-inf,90-120,180-365,Hemoglobin,Systolic Blood Pressure,0.0078431372549019
16-inf,90-120,365-730,Hemoglobin,Systolic Blood Pressure,0.0156862745098039
16-inf,90-120,730-inf,Hemoglobin,Systolic Blood Pressure,0.0183006535947712
16-inf,90-inf,14-30,Hemoglobin,Body Weight,0.0013071895424836
16-inf,90-inf,30-60,Hemoglobin,Body Weight,0.0026143790849673
16-inf,90-inf,60-90,Hemoglobin,Body Weight,0.0026143790849673
16-inf,90-inf,90-180,Hemoglobin,Body Weight,0.0039215686274509
16-inf,90-inf,180-365,Hemoglobin,Body Weight,0.0091503267973856
16-inf,90-inf,365-730,Hemoglobin,Body Weight,0.0222222222222222
16-inf,90-inf,730-inf,Hemoglobin,Body Weight,0.0156862745098039
16-inf,90-inf,730-inf,Hemoglobin,Diastolic Blood Pressure,0.0052287581699346
16-inf,Acute Cholecystitis,0-7,Hemoglobin,condition,0.0052287581699346
16-inf,Acute bronchitis (disorder),60-90,Hemoglobin,condition,0.0013071895424836
16-inf,Acute bronchitis (disorder),365-730,Hemoglobin,condition,0.0013071895424836
16-inf,Acute bronchitis (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Acute viral pharyngitis (disorder),180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Acute viral pharyngitis (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Awaiting transplantation of bone marrow (situation),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,Hemoglobin,immunization,0.0026143790849673
16-inf,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,Hemoglobin,immunization,0.0026143790849673
16-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,Hemoglobin,immunization,0.0026143790849673
16-inf,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,Hemoglobin,immunization,0.0026143790849673
16-inf,Cholelithiasis,0-7,Hemoglobin,condition,0.0052287581699346
16-inf,Chronic congestive heart failure (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Concussion injury of brain (disorder),90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Concussion with loss of consciousness,90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Full-time employment (finding),90-180,Hemoglobin,condition,0.0052287581699346
16-inf,Full-time employment (finding),180-365,Hemoglobin,condition,0.0026143790849673
16-inf,Full-time employment (finding),365-730,Hemoglobin,condition,0.0052287581699346
16-inf,Full-time employment (finding),730-inf,Hemoglobin,condition,0.0143790849673202
16-inf,Gingival disease (disorder),30-60,Hemoglobin,condition,0.0013071895424836
16-inf,Gingival disease (disorder),90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Gingival disease (disorder),365-730,Hemoglobin,condition,0.0026143790849673
16-inf,Gingival disease (disorder),730-inf,Hemoglobin,condition,0.0052287581699346
16-inf,Gingivitis (disorder),30-60,Hemoglobin,condition,0.0013071895424836
16-inf,Gingivitis (disorder),90-180,Hemoglobin,condition,0.0039215686274509
16-inf,Gingivitis (disorder),180-365,Hemoglobin,condition,0.0039215686274509
16-inf,Gingivitis (disorder),365-730,Hemoglobin,condition,0.0065359477124183
16-inf,Gingivitis (disorder),730-inf,Hemoglobin,condition,0.0169934640522875
16-inf,History of peripheral stem cell transplant (situation),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Influenza  seasonal  injectable  preservative free,14-30,Hemoglobin,immunization,0.0013071895424836
16-inf,Influenza  seasonal  injectable  preservative free,30-60,Hemoglobin,immunization,0.0013071895424836
16-inf,Influenza  seasonal  injectable  preservative free,90-180,Hemoglobin,immunization,0.0026143790849673
16-inf,Influenza  seasonal  injectable  preservative free,180-365,Hemoglobin,immunization,0.0039215686274509
16-inf,Influenza  seasonal  injectable  preservative free,365-730,Hemoglobin,immunization,0.0091503267973856
16-inf,Influenza  seasonal  injectable  preservative free,730-inf,Hemoglobin,immunization,0.0287581699346405
16-inf,Injury of knee (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Injury of medial collateral ligament of knee,730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Leaking dental filling (finding),365-730,Hemoglobin,condition,0.0013071895424836
16-inf,Leaking dental filling (finding),730-inf,Hemoglobin,condition,0.0039215686274509
16-inf,Limited social contact (finding),14-30,Hemoglobin,condition,0.0013071895424836
16-inf,Limited social contact (finding),730-inf,Hemoglobin,condition,0.0039215686274509
16-inf,Loose dental filling (finding),365-730,Hemoglobin,condition,0.0013071895424836
16-inf,Medication review due (situation),30-60,Hemoglobin,condition,0.0026143790849673
16-inf,Medication review due (situation),60-90,Hemoglobin,condition,0.0013071895424836
16-inf,Medication review due (situation),90-180,Hemoglobin,condition,0.0091503267973856
16-inf,Medication review due (situation),180-365,Hemoglobin,condition,0.0130718954248366
16-inf,Medication review due (situation),365-730,Hemoglobin,condition,0.0222222222222222
16-inf,Medication review due (situation),730-inf,Hemoglobin,condition,0.0392156862745098
16-inf,Multiple myeloma (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Not in labor force (finding),60-90,Hemoglobin,condition,0.0013071895424836
16-inf,Not in labor force (finding),180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Not in labor force (finding),365-730,Hemoglobin,condition,0.0026143790849673
16-inf,Not in labor force (finding),730-inf,Hemoglobin,condition,0.0065359477124183
16-inf,Osteoarthritis of knee,180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Osteoporosis (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Part-time employment (finding),180-365,Hemoglobin,condition,0.0026143790849673
16-inf,Part-time employment (finding),365-730,Hemoglobin,condition,0.0026143790849673
16-inf,Part-time employment (finding),730-inf,Hemoglobin,condition,0.0065359477124183
16-inf,Pneumococcal conjugate PCV 13,730-inf,Hemoglobin,immunization,0.0013071895424836
16-inf,Primary dental caries (disorder),180-365,Hemoglobin,condition,0.0026143790849673
16-inf,Primary dental caries (disorder),365-730,Hemoglobin,condition,0.0039215686274509
16-inf,Primary dental caries (disorder),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Reports of violence in the environment (finding),60-90,Hemoglobin,condition,0.0013071895424836
16-inf,Reports of violence in the environment (finding),365-730,Hemoglobin,condition,0.0026143790849673
16-inf,Severe anxiety (panic) (finding),90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Severe anxiety (panic) (finding),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Social isolation (finding),180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Social isolation (finding),365-730,Hemoglobin,condition,0.0065359477124183
16-inf,Social isolation (finding),730-inf,Hemoglobin,condition,0.0013071895424836
16-inf,Stress (finding),30-60,Hemoglobin,condition,0.0039215686274509
16-inf,Stress (finding),90-180,Hemoglobin,condition,0.0039215686274509
16-inf,Stress (finding),180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Stress (finding),365-730,Hemoglobin,condition,0.0104575163398692
16-inf,Stress (finding),730-inf,Hemoglobin,condition,0.0130718954248366
16-inf,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,14-30,Hemoglobin,immunization,0.0013071895424836
16-inf,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,30-60,Hemoglobin,immunization,0.0013071895424836
16-inf,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,365-730,Hemoglobin,immunization,0.0013071895424836
16-inf,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,Hemoglobin,immunization,0.0013071895424836
16-inf,Unemployed (finding),14-30,Hemoglobin,condition,0.0013071895424836
16-inf,Unemployed (finding),30-60,Hemoglobin,condition,0.0013071895424836
16-inf,Unemployed (finding),730-inf,Hemoglobin,condition,0.0026143790849673
16-inf,Unhealthy alcohol drinking behavior (finding),90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Unhealthy alcohol drinking behavior (finding),180-365,Hemoglobin,condition,0.0013071895424836
16-inf,Victim of intimate partner abuse (finding),90-180,Hemoglobin,condition,0.0013071895424836
16-inf,Victim of intimate partner abuse (finding),180-365,Hemoglobin,condition,0.0026143790849673
16-inf,Victim of intimate partner abuse (finding),365-730,Hemoglobin,condition,0.0013071895424836
16-inf,Victim of intimate partner abuse (finding),730-inf,Hemoglobin,condition,0.0052287581699346
16-inf,Viral sinusitis (disorder),730-inf,Hemoglobin,condition,0.0026143790849673
16-inf,pneumococcal polysaccharide vaccine  23 valent,730-inf,Hemoglobin,immunization,0.0013071895424836
Anemia (disorder),0-1,730-inf,condition,Creatinine,0.003791032015659
Anemia (disorder),0-100,730-inf,condition,Alkaline Phosphatase,7.874547213535222e-05
Anemia (disorder),0-150,30-60,condition,Body Height,3.3748059486579524e-05
Anemia (disorder),0-150,60-90,condition,Body Height,3.3748059486579524e-05
Anemia (disorder),0-150,90-180,condition,Body Height,7.874547213535222e-05
Anemia (disorder),0-150,180-365,condition,Body Height,0.0001574909442707
Anemia (disorder),0-150,365-730,condition,Body Height,0.0002587351227304
Anemia (disorder),0-150,730-inf,condition,Body Height,0.0007312079555425
Anemia (disorder),0-35,14-30,condition,Carbon Dioxide,2.249870632438635e-05
Anemia (disorder),0-35,30-60,condition,Carbon Dioxide,7.874547213535222e-05
Anemia (disorder),0-35,60-90,condition,Carbon Dioxide,0.0001462415911085
Anemia (disorder),0-35,90-180,condition,Carbon Dioxide,5.624676581096587e-05
Anemia (disorder),0-35,730-inf,condition,Carbon Dioxide,0.0080882849236168
Anemia (disorder),0-50,30-60,condition,Body Weight,3.3748059486579524e-05
Anemia (disorder),0-50,60-90,condition,Body Weight,3.3748059486579524e-05
Anemia (disorder),0-50,90-180,condition,Body Weight,7.874547213535222e-05
Anemia (disorder),0-50,180-365,condition,Body Weight,0.0001687402974328
Anemia (disorder),0-50,365-730,condition,Body Weight,0.0002587351227304
Anemia (disorder),0-50,730-inf,condition,Body Weight,0.0004499741264877
Anemia (disorder),0-60,14-30,condition,Diastolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),0-60,30-60,condition,Diastolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),0-60,90-180,condition,Diastolic Blood Pressure,6.749611897315905e-05
Anemia (disorder),0-60,180-365,condition,Diastolic Blood Pressure,8.99948252975454e-05
Anemia (disorder),0-60,365-730,condition,Diastolic Blood Pressure,0.000292483182217
Anemia (disorder),0-60,730-inf,condition,Diastolic Blood Pressure,0.012520530069521
Anemia (disorder),0-70,30-60,condition,Glucose,3.3748059486579524e-05
Anemia (disorder),0-70,60-90,condition,Glucose,3.3748059486579524e-05
Anemia (disorder),0-70,730-inf,condition,Glucose,0.0012036807883546
Anemia (disorder),0-8,30-60,condition,Calcium,1.1249353162193176e-05
Anemia (disorder),0-8,60-90,condition,Calcium,1.1249353162193176e-05
Anemia (disorder),0-8,90-180,condition,Calcium,1.1249353162193176e-05
Anemia (disorder),0-8,730-inf,condition,Anion Gap,3.3748059486579524e-05
Anemia (disorder),0-8,730-inf,condition,Calcium,0.0002249870632438
Anemia (disorder),0-90,14-30,condition,Systolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),0-90,90-180,condition,Systolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),0-90,180-365,condition,Systolic Blood Pressure,2.249870632438635e-05
Anemia (disorder),0-90,365-730,condition,Systolic Blood Pressure,0.0001349922379463
Anemia (disorder),0-90,730-inf,condition,Systolic Blood Pressure,0.0109456206268139
Anemia (disorder),1-1,730-inf,condition,Creatinine,0.0019011406844106
Anemia (disorder),1-inf,14-30,condition,Creatinine,2.249870632438635e-05
Anemia (disorder),1-inf,30-60,condition,Creatinine,7.874547213535222e-05
Anemia (disorder),1-inf,60-90,condition,Creatinine,0.0001462415911085
Anemia (disorder),1-inf,90-180,condition,Creatinine,5.624676581096587e-05
Anemia (disorder),1-inf,730-inf,condition,Creatinine,0.0023961122235471
Anemia (disorder),107-inf,30-60,condition,Chloride,3.3748059486579524e-05
Anemia (disorder),107-inf,60-90,condition,Chloride,7.874547213535222e-05
Anemia (disorder),107-inf,90-180,condition,Chloride,3.3748059486579524e-05
Anemia (disorder),107-inf,730-inf,condition,Chloride,0.0030035772943055
Anemia (disorder),12-16,730-inf,condition,Hemoglobin,2.249870632438635e-05
Anemia (disorder),120-140,0-7,condition,Systolic Blood Pressure,2.249870632438635e-05
Anemia (disorder),120-140,7-14,condition,Systolic Blood Pressure,2.249870632438635e-05
Anemia (disorder),120-140,14-30,condition,Systolic Blood Pressure,5.624676581096587e-05
Anemia (disorder),120-140,30-60,condition,Systolic Blood Pressure,8.99948252975454e-05
Anemia (disorder),120-140,60-90,condition,Systolic Blood Pressure,5.624676581096587e-05
Anemia (disorder),120-140,90-180,condition,Systolic Blood Pressure,0.0002699844758926
Anemia (disorder),120-140,180-365,condition,Systolic Blood Pressure,0.0006637118365693
Anemia (disorder),120-140,365-730,condition,Systolic Blood Pressure,0.0014399172047607
Anemia (disorder),120-140,730-inf,condition,Systolic Blood Pressure,0.040182689495354
Anemia (disorder),120-180,730-inf,condition,ALT (Elevated),6.749611897315905e-05
Anemia (disorder),125-inf,60-90,condition,Glucose,1.1249353162193176e-05
Anemia (disorder),135-145,14-30,condition,Sodium,2.249870632438635e-05
Anemia (disorder),135-145,30-60,condition,Sodium,7.874547213535222e-05
Anemia (disorder),135-145,60-90,condition,Sodium,0.0001462415911085
Anemia (disorder),135-145,90-180,condition,Sodium,5.624676581096587e-05
Anemia (disorder),135-145,730-inf,condition,Sodium,0.0080882849236168
Anemia (disorder),140-inf,7-14,condition,Systolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),140-inf,90-180,condition,Systolic Blood Pressure,8.99948252975454e-05
Anemia (disorder),140-inf,180-365,condition,Systolic Blood Pressure,6.749611897315905e-05
Anemia (disorder),140-inf,365-730,condition,Systolic Blood Pressure,0.0002587351227304
Anemia (disorder),140-inf,730-inf,condition,Systolic Blood Pressure,0.0071770873174792
Anemia (disorder),150-170,7-14,condition,Body Height,5.624676581096587e-05
Anemia (disorder),150-170,14-30,condition,Body Height,1.1249353162193176e-05
Anemia (disorder),150-170,60-90,condition,Body Height,6.749611897315905e-05
Anemia (disorder),150-170,90-180,condition,Body Height,0.0002137377100816
Anemia (disorder),150-170,180-365,condition,Body Height,0.0004612234796499
Anemia (disorder),150-170,365-730,condition,Body Height,0.0012936756136522
Anemia (disorder),150-170,730-inf,condition,Body Height,0.0442999527527167
Anemia (disorder),150-450,730-inf,condition,Platelet Count,7.874547213535222e-05
Anemia (disorder),150-inf,730-inf,condition,AST (Elevated),2.249870632438635e-05
Anemia (disorder),16-inf,730-inf,condition,Hemoglobin,5.624676581096587e-05
Anemia (disorder),170-190,0-7,condition,Body Height,2.249870632438635e-05
Anemia (disorder),170-190,7-14,condition,Body Height,2.249870632438635e-05
Anemia (disorder),170-190,14-30,condition,Body Height,3.3748059486579524e-05
Anemia (disorder),170-190,30-60,condition,Body Height,0.0001124935316219
Anemia (disorder),170-190,60-90,condition,Body Height,4.49974126487727e-05
Anemia (disorder),170-190,90-180,condition,Body Height,0.0003037325353792
Anemia (disorder),170-190,180-365,condition,Body Height,0.0007874547213535
Anemia (disorder),170-190,365-730,condition,Body Height,0.0021148783944923
Anemia (disorder),170-190,730-inf,condition,Body Height,0.0673048799694017
Anemia (disorder),190-inf,365-730,condition,Body Height,2.249870632438635e-05
Anemia (disorder),190-inf,730-inf,condition,Body Height,0.0014849146174094
Anemia (disorder),3-5,14-30,condition,Potassium,2.249870632438635e-05
Anemia (disorder),3-5,30-60,condition,Potassium,7.874547213535222e-05
Anemia (disorder),3-5,60-90,condition,Potassium,0.0001237428847841
Anemia (disorder),3-5,90-180,condition,Potassium,5.624676581096587e-05
Anemia (disorder),3-5,730-inf,condition,Albumin,6.749611897315905e-05
Anemia (disorder),3-5,730-inf,condition,Potassium,0.0069521002542353
Anemia (disorder),5-inf,60-90,condition,Potassium,2.249870632438635e-05
Anemia (disorder),5-inf,730-inf,condition,Albumin,1.1249353162193176e-05
Anemia (disorder),5-inf,730-inf,condition,Potassium,0.0011361846693815
Anemia (disorder),50-70,7-14,condition,Body Weight,1.1249353162193176e-05
Anemia (disorder),50-70,60-90,condition,Body Weight,4.49974126487727e-05
Anemia (disorder),50-70,90-180,condition,Body Weight,5.624676581096587e-05
Anemia (disorder),50-70,180-365,condition,Body Weight,0.0001349922379463
Anemia (disorder),50-70,365-730,condition,Body Weight,0.0004387247733255
Anemia (disorder),50-70,730-inf,condition,Body Weight,0.0084932616374558
Anemia (disorder),60-120,730-inf,condition,ALT (Elevated),1.1249353162193176e-05
Anemia (disorder),60-80,0-7,condition,Diastolic Blood Pressure,1.1249353162193176e-05
Anemia (disorder),60-80,7-14,condition,Diastolic Blood Pressure,3.3748059486579524e-05
Anemia (disorder),60-80,30-60,condition,Diastolic Blood Pressure,7.874547213535222e-05
