cause,effect,lag_bin,cause_type,effect_type,conditional_probability
0-150,0-60,14-30,Body Height,Diastolic Blood Pressure,3.537268662629464e-06
0-150,0-60,30-60,Body Height,Diastolic Blood Pressure,1.0611805987888391e-05
0-150,0-60,60-90,Body Height,Diastolic Blood Pressure,3.537268662629464e-06
0-150,0-60,90-180,Body Height,Diastolic Blood Pressure,3.537268662629464e-05
0-150,0-60,180-365,Body Height,Diastolic Blood Pressure,8.135717924047767e-05
0-150,0-60,365-730,Body Height,Diastolic Blood Pressure,6.720810458995982e-05
0-150,0-60,730-inf,Body Height,Diastolic Blood Pressure,0.0002228479257456
0-150,0-70,90-180,Body Height,Glucose,1.768634331314732e-05
0-150,0-70,180-365,Body Height,Glucose,2.476088063840625e-05
0-150,0-70,365-730,Body Height,Glucose,5.659629860207143e-05
0-150,0-70,730-inf,Body Height,Glucose,0.0002086988510951
0-150,0-8,90-180,Body Height,Calcium,7.074537325258928e-06
0-150,0-8,180-365,Body Height,Calcium,1.4149074650517856e-05
0-150,0-8,365-730,Body Height,Calcium,3.537268662629464e-05
0-150,0-8,730-inf,Body Height,Calcium,0.0001025807912162
0-150,0-90,14-30,Body Height,Systolic Blood Pressure,3.537268662629464e-06
0-150,0-90,30-60,Body Height,Systolic Blood Pressure,3.537268662629464e-06
0-150,0-90,60-90,Body Height,Systolic Blood Pressure,1.768634331314732e-05
0-150,0-90,90-180,Body Height,Systolic Blood Pressure,5.659629860207143e-05
0-150,0-90,180-365,Body Height,Systolic Blood Pressure,0.0001556398211556
0-150,0-90,365-730,Body Height,Systolic Blood Pressure,0.0002511460750466
0-150,0-90,730-inf,Body Height,Systolic Blood Pressure,0.0008560190163563
0-150,1-inf,7-14,Body Height,Creatinine,7.074537325258928e-06
0-150,1-inf,14-30,Body Height,Creatinine,7.074537325258928e-06
0-150,1-inf,30-60,Body Height,Creatinine,1.768634331314732e-05
0-150,1-inf,60-90,Body Height,Creatinine,1.0611805987888391e-05
0-150,1-inf,90-180,Body Height,Creatinine,1.0611805987888391e-05
0-150,1-inf,180-365,Body Height,Creatinine,2.8298149301035716e-05
0-150,1-inf,365-730,Body Height,Creatinine,6.720810458995982e-05
0-150,1-inf,730-inf,Body Height,Creatinine,0.0001945497764446
0-150,107-inf,7-14,Body Height,Chloride,3.537268662629464e-06
0-150,107-inf,30-60,Body Height,Chloride,3.537268662629464e-06
0-150,107-inf,60-90,Body Height,Chloride,3.537268662629464e-06
0-150,107-inf,90-180,Body Height,Chloride,4.2447223951553566e-05
0-150,107-inf,180-365,Body Height,Chloride,8.135717924047767e-05
0-150,107-inf,365-730,Body Height,Chloride,0.0001768634331314
0-150,107-inf,730-inf,Body Height,Chloride,0.000629633821948
0-150,120-140,0-7,Body Height,Systolic Blood Pressure,0.0001450280151678
0-150,120-140,7-14,Body Height,Systolic Blood Pressure,9.9043522553625e-05
0-150,120-140,14-30,Body Height,Systolic Blood Pressure,0.0002440715377214
0-150,120-140,30-60,Body Height,Systolic Blood Pressure,0.0006367083592733
0-150,120-140,60-90,Body Height,Systolic Blood Pressure,0.000916152583621
0-150,120-140,90-180,Body Height,Systolic Blood Pressure,0.0033356443488595
0-150,120-140,180-365,Body Height,Systolic Blood Pressure,0.0083514913124681
0-150,120-140,365-730,Body Height,Systolic Blood Pressure,0.0109443092421755
0-150,120-140,730-inf,Body Height,Systolic Blood Pressure,0.0300561718263625
0-150,135-145,7-14,Body Height,Sodium,7.074537325258928e-06
0-150,135-145,14-30,Body Height,Sodium,7.074537325258928e-06
0-150,135-145,30-60,Body Height,Sodium,1.768634331314732e-05
0-150,135-145,60-90,Body Height,Sodium,4.598449261418303e-05
0-150,135-145,90-180,Body Height,Sodium,0.0001414907465051
0-150,135-145,180-365,Body Height,Sodium,0.0002865187616729
0-150,135-145,365-730,Body Height,Sodium,0.0006933046578753
0-150,135-145,730-inf,Body Height,Sodium,0.0022320165261191
0-150,140-inf,0-7,Body Height,Systolic Blood Pressure,1.4149074650517856e-05
0-150,140-inf,7-14,Body Height,Systolic Blood Pressure,7.074537325258928e-06
0-150,140-inf,14-30,Body Height,Systolic Blood Pressure,1.768634331314732e-05
0-150,140-inf,30-60,Body Height,Systolic Blood Pressure,9.550625389099552e-05
0-150,140-inf,60-90,Body Height,Systolic Blood Pressure,0.0001627143584809
0-150,140-inf,90-180,Body Height,Systolic Blood Pressure,0.0005695002546833
0-150,140-inf,180-365,Body Height,Systolic Blood Pressure,0.0013724602411002
0-150,140-inf,365-730,Body Height,Systolic Blood Pressure,0.0017474107193389
0-150,140-inf,730-inf,Body Height,Systolic Blood Pressure,0.0053624992925462
0-150,150-170,7-14,Body Height,Body Height,3.537268662629464e-06
0-150,150-170,30-60,Body Height,Body Height,3.537268662629464e-06
0-150,150-170,60-90,Body Height,Body Height,7.074537325258928e-06
0-150,150-170,90-180,Body Height,Body Height,1.768634331314732e-05
0-150,150-170,180-365,Body Height,Body Height,8.135717924047767e-05
0-150,150-170,365-730,Body Height,Body Height,0.001230969494595
0-150,150-170,730-inf,Body Height,Body Height,0.0155462957722564
0-150,170-190,730-inf,Body Height,Body Height,0.003770728394363
0-150,3-5,7-14,Body Height,Potassium,7.074537325258928e-06
0-150,3-5,14-30,Body Height,Potassium,7.074537325258928e-06
0-150,3-5,30-60,Body Height,Potassium,1.768634331314732e-05
0-150,3-5,60-90,Body Height,Potassium,4.598449261418303e-05
0-150,3-5,90-180,Body Height,Potassium,0.0001414907465051
0-150,3-5,180-365,Body Height,Potassium,0.0002865187616729
0-150,3-5,365-730,Body Height,Potassium,0.0006933046578753
0-150,3-5,730-inf,Body Height,Potassium,0.0022320165261191
0-150,37-inf,14-30,Body Height,Body Temperature,3.537268662629464e-06
0-150,37-inf,180-365,Body Height,Body Temperature,3.537268662629464e-06
0-150,37-inf,365-730,Body Height,Body Temperature,1.0611805987888391e-05
0-150,50-70,0-7,Body Height,Body Weight,0.0001096553285415
0-150,50-70,7-14,Body Height,Body Weight,0.0001308789405172
0-150,50-70,14-30,Body Height,Body Weight,0.0002935932989982
0-150,50-70,30-60,Body Height,Body Weight,0.0004775312694549
0-150,50-70,60-90,Body Height,Body Weight,0.000314816910974
0-150,50-70,90-180,Body Height,Body Weight,0.000123804403192
0-150,50-70,180-365,Body Height,Body Weight,0.0002652951496972
0-150,50-70,365-730,Body Height,Body Weight,0.0012840285245344
0-150,50-70,730-inf,Body Height,Body Weight,0.0138979285754711
0-150,60-80,0-7,Body Height,Diastolic Blood Pressure,0.0002228479257456
0-150,60-80,7-14,Body Height,Diastolic Blood Pressure,0.000123804403192
0-150,60-80,14-30,Body Height,Diastolic Blood Pressure,0.0003608014035882
0-150,60-80,30-60,Body Height,Diastolic Blood Pressure,0.0009303016582715
0-150,60-80,60-90,Body Height,Diastolic Blood Pressure,0.0013300130171486
0-150,60-80,90-180,Body Height,Diastolic Blood Pressure,0.0043685267983473
0-150,60-80,180-365,Body Height,Diastolic Blood Pressure,0.0104349425547569
0-150,60-80,365-730,Body Height,Diastolic Blood Pressure,0.0142976399343482
0-150,60-80,730-inf,Body Height,Diastolic Blood Pressure,0.0408589903220329
0-150,70-90,7-14,Body Height,Body Weight,3.537268662629464e-06
0-150,70-90,14-30,Body Height,Body Weight,3.537268662629464e-06
0-150,70-90,90-180,Body Height,Body Weight,7.074537325258928e-06
0-150,70-90,180-365,Body Height,Body Weight,1.768634331314732e-05
0-150,70-90,365-730,Body Height,Body Weight,8.489444790310713e-05
0-150,70-90,730-inf,Body Height,Body Weight,0.0030314392438734
0-150,70-99,7-14,Body Height,Glucose,7.074537325258928e-06
0-150,70-99,14-30,Body Height,Glucose,7.074537325258928e-06
0-150,70-99,30-60,Body Height,Glucose,1.768634331314732e-05
0-150,70-99,60-90,Body Height,Glucose,4.598449261418303e-05
0-150,70-99,90-180,Body Height,Glucose,0.000123804403192
0-150,70-99,180-365,Body Height,Glucose,0.0002617578810345
0-150,70-99,365-730,Body Height,Glucose,0.0006367083592733
0-150,70-99,730-inf,Body Height,Glucose,0.002023317675024
0-150,8-10,7-14,Body Height,Calcium,7.074537325258928e-06
0-150,8-10,14-30,Body Height,Calcium,7.074537325258928e-06
0-150,8-10,30-60,Body Height,Calcium,1.768634331314732e-05
0-150,8-10,60-90,Body Height,Calcium,4.598449261418303e-05
0-150,8-10,90-180,Body Height,Calcium,0.0001344162091799
0-150,8-10,180-365,Body Height,Calcium,0.0002723696870224
0-150,8-10,365-730,Body Height,Calcium,0.000657931971249
0-150,8-10,730-inf,Body Height,Calcium,0.0021294357349029
0-150,80-90,0-7,Body Height,Diastolic Blood Pressure,0.0001874752391193
0-150,80-90,7-14,Body Height,Diastolic Blood Pressure,0.0001344162091799
0-150,80-90,14-30,Body Height,Diastolic Blood Pressure,0.0003006678363235
0-150,80-90,30-60,Body Height,Diastolic Blood Pressure,0.0006190220159601
0-150,80-90,60-90,Body Height,Diastolic Blood Pressure,0.0007357518818269
0-150,80-90,90-180,Body Height,Diastolic Blood Pressure,0.0025185352877921
0-150,80-90,180-365,Body Height,Diastolic Blood Pressure,0.0068163167128869
0-150,80-90,365-730,Body Height,Diastolic Blood Pressure,0.0090058860150546
0-150,80-90,730-inf,Body Height,Diastolic Blood Pressure,0.0266179466862867
0-150,90-120,0-7,Body Height,Systolic Blood Pressure,0.0003395777916124
0-150,90-120,7-14,Body Height,Systolic Blood Pressure,0.0002051615824325
0-150,90-120,14-30,Body Height,Systolic Blood Pressure,0.0005801120606712
0-150,90-120,30-60,Body Height,Systolic Blood Pressure,0.0011390005093666
0-150,90-120,60-90,Body Height,Systolic Blood Pressure,0.0012804912558718
0-150,90-120,90-180,Body Height,Systolic Blood Pressure,0.0037353557077367
0-150,90-120,180-365,Body Height,Systolic Blood Pressure,0.0091968985228366
0-150,90-120,365-730,Body Height,Systolic Blood Pressure,0.0129074933499349
0-150,90-120,730-inf,Body Height,Systolic Blood Pressure,0.0375162714358481
0-150,90-inf,0-7,Body Height,Diastolic Blood Pressure,8.84317165657366e-05
0-150,90-inf,7-14,Body Height,Diastolic Blood Pressure,5.305902993944196e-05
0-150,90-inf,14-30,Body Height,Diastolic Blood Pressure,0.0001804007017941
0-150,90-inf,30-60,Body Height,Diastolic Blood Pressure,0.000314816910974
0-150,90-inf,60-90,Body Height,Diastolic Blood Pressure,0.0003077423736487
0-150,90-inf,90-180,Body Height,Diastolic Blood Pressure,0.0007746618371158
0-150,90-inf,180-365,Body Height,Diastolic Blood Pressure,0.0017438734506763
0-150,90-inf,365-730,Body Height,Body Weight,3.537268662629464e-06
0-150,90-inf,365-730,Body Height,Diastolic Blood Pressure,0.0024796253325032
0-150,90-inf,730-inf,Body Height,Body Weight,0.0003289659856245
0-150,90-inf,730-inf,Body Height,Diastolic Blood Pressure,0.0060911766370479
0-150,98-107,7-14,Body Height,Chloride,3.537268662629464e-06
0-150,98-107,14-30,Body Height,Chloride,7.074537325258928e-06
0-150,98-107,30-60,Body Height,Chloride,1.4149074650517856e-05
0-150,98-107,60-90,Body Height,Chloride,4.2447223951553566e-05
0-150,98-107,90-180,Body Height,Chloride,9.9043522553625e-05
0-150,98-107,180-365,Body Height,Chloride,0.0002051615824325
0-150,98-107,365-730,Body Height,Chloride,0.0005164412247439
0-150,98-107,730-inf,Body Height,Chloride,0.0016023827041711
0-150,Abnormal findings diagnostic imaging heart+coronary circulat (finding),7-14,Body Height,condition,7.074537325258928e-06
0-150,Abnormal findings diagnostic imaging heart+coronary circulat (finding),365-730,Body Height,condition,7.074537325258928e-06
0-150,Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,Body Height,condition,3.8909955288924106e-05
0-150,Acquired coagulation disorder (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Acquired coagulation disorder (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acquired coagulation disorder (disorder),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Acute ST segment elevation myocardial infarction (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Acute ST segment elevation myocardial infarction (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acute ST segment elevation myocardial infarction (disorder),730-inf,Body Height,condition,1.768634331314732e-05
0-150,Acute allergic reaction,0-7,Body Height,condition,7.074537325258928e-06
0-150,Acute allergic reaction,7-14,Body Height,condition,1.0611805987888391e-05
0-150,Acute allergic reaction,30-60,Body Height,condition,7.074537325258928e-06
0-150,Acute allergic reaction,60-90,Body Height,condition,2.1223611975776783e-05
0-150,Acute allergic reaction,90-180,Body Height,condition,4.95217612768125e-05
0-150,Acute allergic reaction,180-365,Body Height,condition,7.781991057784821e-05
0-150,Acute allergic reaction,365-730,Body Height,condition,9.196898522836606e-05
0-150,Acute allergic reaction,730-inf,Body Height,condition,0.0001733261644688
0-150,Acute bacterial sinusitis (disorder),0-7,Body Height,condition,1.4149074650517856e-05
0-150,Acute bacterial sinusitis (disorder),14-30,Body Height,condition,3.537268662629464e-06
0-150,Acute bacterial sinusitis (disorder),30-60,Body Height,condition,1.0611805987888391e-05
0-150,Acute bacterial sinusitis (disorder),60-90,Body Height,condition,7.074537325258928e-06
0-150,Acute bacterial sinusitis (disorder),90-180,Body Height,condition,2.8298149301035716e-05
0-150,Acute bacterial sinusitis (disorder),180-365,Body Height,condition,6.367083592733036e-05
0-150,Acute bacterial sinusitis (disorder),365-730,Body Height,condition,7.428264191521874e-05
0-150,Acute bacterial sinusitis (disorder),730-inf,Body Height,condition,0.0003678759409134
0-150,Acute bronchitis (disorder),0-7,Body Height,condition,0.000123804403192
0-150,Acute bronchitis (disorder),7-14,Body Height,condition,0.0001273416718546
0-150,Acute bronchitis (disorder),14-30,Body Height,condition,9.550625389099552e-05
0-150,Acute bronchitis (disorder),30-60,Body Height,condition,9.550625389099552e-05
0-150,Acute bronchitis (disorder),60-90,Body Height,condition,8.489444790310713e-05
0-150,Acute bronchitis (disorder),90-180,Body Height,condition,0.0001874752391193
0-150,Acute bronchitis (disorder),180-365,Body Height,condition,0.0004846058067802
0-150,Acute bronchitis (disorder),365-730,Body Height,condition,0.0008984662403078
0-150,Acute bronchitis (disorder),730-inf,Body Height,condition,0.0029536193332956
0-150,Acute deep venous thrombosis (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Acute deep venous thrombosis (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acute deep venous thrombosis (disorder),730-inf,Body Height,condition,3.183541796366518e-05
0-150,Acute infective cystitis (disorder),14-30,Body Height,condition,3.537268662629464e-06
0-150,Acute infective cystitis (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Acute infective cystitis (disorder),180-365,Body Height,condition,7.074537325258928e-06
0-150,Acute infective cystitis (disorder),365-730,Body Height,condition,2.1223611975776783e-05
0-150,Acute infective cystitis (disorder),730-inf,Body Height,condition,0.0004987548814307
0-150,Acute myeloid leukemia  disease (disorder),14-30,Body Height,condition,3.537268662629464e-06
0-150,Acute myeloid leukemia  disease (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Acute myeloid leukemia  disease (disorder),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Acute pulmonary embolism (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acute pulmonary embolism (disorder),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Acute respiratory distress syndrome (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Acute respiratory distress syndrome (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acute respiratory distress syndrome (disorder),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Acute respiratory failure (disorder),180-365,Body Height,condition,3.537268662629464e-06
0-150,Acute respiratory failure (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Acute respiratory failure (disorder),730-inf,Body Height,condition,2.1223611975776783e-05
0-150,Acute viral pharyngitis (disorder),0-7,Body Height,condition,3.537268662629464e-05
0-150,Acute viral pharyngitis (disorder),7-14,Body Height,condition,4.598449261418303e-05
0-150,Acute viral pharyngitis (disorder),14-30,Body Height,condition,7.428264191521874e-05
0-150,Acute viral pharyngitis (disorder),30-60,Body Height,condition,0.0001131925972041
0-150,Acute viral pharyngitis (disorder),60-90,Body Height,condition,9.550625389099552e-05
0-150,Acute viral pharyngitis (disorder),90-180,Body Height,condition,0.000247608806384
0-150,Acute viral pharyngitis (disorder),180-365,Body Height,condition,0.0005695002546833
0-150,Acute viral pharyngitis (disorder),365-730,Body Height,condition,0.0009126153149584
0-150,Acute viral pharyngitis (disorder),730-inf,Body Height,condition,0.0039016073348802
0-150,Alveolitis of jaw (disorder),7-14,Body Height,condition,2.476088063840625e-05
0-150,Alveolitis of jaw (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Alveolitis of jaw (disorder),365-730,Body Height,condition,2.8298149301035716e-05
0-150,Alveolitis of jaw (disorder),730-inf,Body Height,condition,0.0002016243137698
0-150,Alzheimer's disease (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Alzheimer's disease (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Alzheimer's disease (disorder),730-inf,Body Height,condition,3.537268662629464e-06
0-150,Anemia (disorder),0-7,Body Height,condition,7.074537325258928e-06
0-150,Anemia (disorder),60-90,Body Height,condition,3.537268662629464e-06
0-150,Anemia (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Anemia (disorder),180-365,Body Height,condition,1.4149074650517856e-05
0-150,Anemia (disorder),365-730,Body Height,condition,1.0611805987888391e-05
0-150,Anemia (disorder),730-inf,Body Height,condition,6.0133567264700885e-05
0-150,Antepartum eclampsia,730-inf,Body Height,condition,1.4149074650517856e-05
0-150,Aortic valve stenosis (disorder),14-30,Body Height,condition,3.537268662629464e-06
0-150,Aortic valve stenosis (disorder),90-180,Body Height,condition,3.537268662629464e-06
0-150,Aortic valve stenosis (disorder),180-365,Body Height,condition,1.0611805987888391e-05
0-150,Aortic valve stenosis (disorder),365-730,Body Height,condition,3.537268662629464e-06
0-150,Appendicitis,0-7,Body Height,condition,7.074537325258928e-06
0-150,Appendicitis,7-14,Body Height,condition,3.537268662629464e-06
0-150,Appendicitis,14-30,Body Height,condition,3.537268662629464e-06
0-150,Appendicitis,90-180,Body Height,condition,3.537268662629464e-06
0-150,Appendicitis,180-365,Body Height,condition,1.4149074650517856e-05
0-150,Appendicitis,365-730,Body Height,condition,3.537268662629464e-05
0-150,Appendicitis,730-inf,Body Height,condition,6.367083592733036e-05
0-150,Atopic dermatitis,0-7,Body Height,condition,7.074537325258928e-06
0-150,Atopic dermatitis,7-14,Body Height,condition,3.537268662629464e-06
0-150,Atopic dermatitis,14-30,Body Height,condition,3.537268662629464e-06
0-150,Atopic dermatitis,30-60,Body Height,condition,3.537268662629464e-06
0-150,Atopic dermatitis,60-90,Body Height,condition,7.074537325258928e-06
0-150,Atopic dermatitis,90-180,Body Height,condition,2.1223611975776783e-05
0-150,Atopic dermatitis,180-365,Body Height,condition,2.8298149301035716e-05
0-150,Atopic dermatitis,365-730,Body Height,condition,2.1223611975776783e-05
0-150,Atopic dermatitis,730-inf,Body Height,condition,4.2447223951553566e-05
0-150,Awaiting transplantation of kidney (situation),7-14,Body Height,condition,3.537268662629464e-06
0-150,Awaiting transplantation of kidney (situation),14-30,Body Height,condition,1.0611805987888391e-05
0-150,Awaiting transplantation of kidney (situation),30-60,Body Height,condition,1.4149074650517856e-05
0-150,Awaiting transplantation of kidney (situation),60-90,Body Height,condition,3.537268662629464e-06
0-150,Awaiting transplantation of kidney (situation),90-180,Body Height,condition,3.537268662629464e-06
0-150,Blighted ovum,730-inf,Body Height,condition,2.8298149301035716e-05
0-150,Body mass index 30+ - obesity (finding),365-730,Body Height,condition,3.537268662629464e-06
0-150,Body mass index 30+ - obesity (finding),730-inf,Body Height,condition,4.2447223951553566e-05
0-150,Body mass index 40+ - severely obese (finding),730-inf,Body Height,condition,3.537268662629464e-06
0-150,Bullet wound,0-7,Body Height,condition,3.537268662629464e-06
0-150,Bullet wound,30-60,Body Height,condition,3.537268662629464e-06
0-150,Bullet wound,60-90,Body Height,condition,3.537268662629464e-06
0-150,Bullet wound,90-180,Body Height,condition,3.537268662629464e-06
0-150,Bullet wound,180-365,Body Height,condition,1.0611805987888391e-05
0-150,Bullet wound,365-730,Body Height,condition,3.537268662629464e-05
0-150,Bullet wound,730-inf,Body Height,condition,0.0001910125077819
0-150,Burn injury (morphologic abnormality),14-30,Body Height,condition,7.074537325258928e-06
0-150,Burn injury (morphologic abnormality),30-60,Body Height,condition,3.537268662629464e-06
0-150,Burn injury (morphologic abnormality),90-180,Body Height,condition,1.4149074650517856e-05
0-150,Burn injury (morphologic abnormality),180-365,Body Height,condition,2.1223611975776783e-05
0-150,Burn injury (morphologic abnormality),365-730,Body Height,condition,5.305902993944196e-05
0-150,Burn injury (morphologic abnormality),730-inf,Body Height,condition,0.0001945497764446
0-150,COVID-19,0-7,Body Height,condition,7.074537325258928e-06
0-150,COVID-19,7-14,Body Height,condition,3.537268662629464e-06
0-150,COVID-19,14-30,Body Height,condition,1.4149074650517856e-05
0-150,COVID-19,30-60,Body Height,condition,3.537268662629464e-06
0-150,COVID-19,60-90,Body Height,condition,1.768634331314732e-05
0-150,COVID-19,90-180,Body Height,condition,4.598449261418303e-05
0-150,COVID-19,180-365,Body Height,condition,9.9043522553625e-05
0-150,COVID-19,365-730,Body Height,condition,0.0001627143584809
0-150,COVID-19,730-inf,Body Height,condition,0.0007958854490916
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,0-7,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,14-30,Body Height,immunization,3.183541796366518e-05
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,30-60,Body Height,immunization,2.8298149301035716e-05
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,60-90,Body Height,immunization,7.074537325258928e-06
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,Body Height,immunization,2.476088063840625e-05
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,Body Height,immunization,8.84317165657366e-05
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,Body Height,immunization,0.0002157733884203
0-150,COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,730-inf,Body Height,immunization,0.0032047654083422
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,0-7,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,7-14,Body Height,immunization,3.183541796366518e-05
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,Body Height,immunization,1.0611805987888391e-05
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,30-60,Body Height,immunization,1.768634331314732e-05
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,60-90,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,Body Height,immunization,3.183541796366518e-05
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,Body Height,immunization,8.489444790310713e-05
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,Body Height,immunization,0.000219310657083
0-150,COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,Body Height,immunization,0.0035726413492557
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,0-7,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,14-30,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,90-180,Body Height,immunization,3.537268662629464e-06
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,Body Height,immunization,1.4149074650517856e-05
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,365-730,Body Height,immunization,0.000123804403192
0-150,COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,730-inf,Body Height,immunization,0.0002829814930103
0-150,Chiari malformation type II (disorder),0-7,Body Height,condition,3.537268662629464e-06
0-150,Child attention deficit disorder,14-30,Body Height,condition,7.074537325258928e-06
0-150,Child attention deficit disorder,60-90,Body Height,condition,1.0611805987888391e-05
0-150,Child attention deficit disorder,90-180,Body Height,condition,1.768634331314732e-05
0-150,Child attention deficit disorder,180-365,Body Height,condition,2.476088063840625e-05
0-150,Child attention deficit disorder,365-730,Body Height,condition,4.95217612768125e-05
0-150,Child attention deficit disorder,730-inf,Body Height,condition,0.0002935932989982
0-150,Childhood asthma,0-7,Body Height,condition,1.4149074650517856e-05
0-150,Childhood asthma,30-60,Body Height,condition,1.768634331314732e-05
0-150,Childhood asthma,90-180,Body Height,condition,1.4149074650517856e-05
0-150,Childhood asthma,180-365,Body Height,condition,6.720810458995982e-05
0-150,Childhood asthma,365-730,Body Height,condition,0.0001167298658667
0-150,Childhood asthma,730-inf,Body Height,condition,0.000247608806384
0-150,Chill (finding),90-180,Body Height,condition,7.074537325258928e-06
0-150,Chill (finding),180-365,Body Height,condition,1.0611805987888391e-05
