cause,effect,lag_bin,cause_type,effect_type,conditional_probability
Pneumonia (disorder),120-140,730-inf,condition,Systolic Blood Pressure,0.0219607843137254
Pneumonia (disorder),135-145,180-365,condition,Sodium,0.0002614379084967
Pneumonia (disorder),135-145,730-inf,condition,Sodium,0.0020915032679738
Pneumonia (disorder),140-inf,0-7,condition,Systolic Blood Pressure,0.0075816993464052
Pneumonia (disorder),140-inf,7-14,condition,Systolic Blood Pressure,0.0039215686274509
Pneumonia (disorder),140-inf,14-30,condition,Systolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),140-inf,90-180,condition,Systolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),140-inf,180-365,condition,Systolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),140-inf,365-730,condition,Systolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),140-inf,730-inf,condition,Systolic Blood Pressure,0.0013071895424836
Pneumonia (disorder),150-170,14-30,condition,Body Height,0.0007843137254901
Pneumonia (disorder),150-170,30-60,condition,Body Height,0.0002614379084967
Pneumonia (disorder),150-170,60-90,condition,Body Height,0.0005228758169934
Pneumonia (disorder),150-170,90-180,condition,Body Height,0.0020915032679738
Pneumonia (disorder),150-170,180-365,condition,Body Height,0.002875816993464
Pneumonia (disorder),150-170,365-730,condition,Body Height,0.0057516339869281
Pneumonia (disorder),150-170,730-inf,condition,Body Height,0.0245751633986928
Pneumonia (disorder),170-190,14-30,condition,Body Height,0.0002614379084967
Pneumonia (disorder),170-190,30-60,condition,Body Height,0.0002614379084967
Pneumonia (disorder),170-190,60-90,condition,Body Height,0.0002614379084967
Pneumonia (disorder),170-190,90-180,condition,Body Height,0.0013071895424836
Pneumonia (disorder),170-190,180-365,condition,Body Height,0.0023529411764705
Pneumonia (disorder),170-190,365-730,condition,Body Height,0.0041830065359477
Pneumonia (disorder),170-190,730-inf,condition,Body Height,0.009673202614379
Pneumonia (disorder),3-5,180-365,condition,Potassium,0.0002614379084967
Pneumonia (disorder),3-5,730-inf,condition,Potassium,0.0020915032679738
Pneumonia (disorder),50-70,0-7,condition,Body Weight,0.0146405228758169
Pneumonia (disorder),50-70,7-14,condition,Body Weight,0.009673202614379
Pneumonia (disorder),50-70,14-30,condition,Body Weight,0.0013071895424836
Pneumonia (disorder),50-70,60-90,condition,Body Weight,0.0002614379084967
Pneumonia (disorder),50-70,90-180,condition,Body Weight,0.0002614379084967
Pneumonia (disorder),50-70,180-365,condition,Body Weight,0.0007843137254901
Pneumonia (disorder),50-70,365-730,condition,Body Weight,0.0013071895424836
Pneumonia (disorder),50-70,730-inf,condition,Body Weight,0.0075816993464052
Pneumonia (disorder),60-80,0-7,condition,Diastolic Blood Pressure,0.0264052287581699
Pneumonia (disorder),60-80,7-14,condition,Diastolic Blood Pressure,0.0180392156862745
Pneumonia (disorder),60-80,14-30,condition,Diastolic Blood Pressure,0.0020915032679738
Pneumonia (disorder),60-80,60-90,condition,Diastolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),60-80,90-180,condition,Diastolic Blood Pressure,0.0015686274509803
Pneumonia (disorder),60-80,180-365,condition,Diastolic Blood Pressure,0.0020915032679738
Pneumonia (disorder),60-80,365-730,condition,Diastolic Blood Pressure,0.002875816993464
Pneumonia (disorder),60-80,730-inf,condition,Diastolic Blood Pressure,0.0141176470588235
Pneumonia (disorder),70-90,0-7,condition,Body Weight,0.0352941176470588
Pneumonia (disorder),70-90,7-14,condition,Body Weight,0.0227450980392156
Pneumonia (disorder),70-90,14-30,condition,Body Weight,0.0013071895424836
Pneumonia (disorder),70-90,30-60,condition,Body Weight,0.0002614379084967
Pneumonia (disorder),70-90,60-90,condition,Body Weight,0.0005228758169934
Pneumonia (disorder),70-90,90-180,condition,Body Weight,0.0023529411764705
Pneumonia (disorder),70-90,180-365,condition,Body Weight,0.0020915032679738
Pneumonia (disorder),70-90,365-730,condition,Body Weight,0.0057516339869281
Pneumonia (disorder),70-90,730-inf,condition,Body Weight,0.0224836601307189
Pneumonia (disorder),70-99,180-365,condition,Glucose,0.0002614379084967
Pneumonia (disorder),70-99,730-inf,condition,Glucose,0.0020915032679738
Pneumonia (disorder),8-10,180-365,condition,Calcium,0.0002614379084967
Pneumonia (disorder),8-10,730-inf,condition,Calcium,0.0020915032679738
Pneumonia (disorder),80-90,0-7,condition,Diastolic Blood Pressure,0.0196078431372549
Pneumonia (disorder),80-90,7-14,condition,Diastolic Blood Pressure,0.0149019607843137
Pneumonia (disorder),80-90,14-30,condition,Diastolic Blood Pressure,0.0013071895424836
Pneumonia (disorder),80-90,90-180,condition,Diastolic Blood Pressure,0.0005228758169934
Pneumonia (disorder),80-90,180-365,condition,Diastolic Blood Pressure,0.0010457516339869
Pneumonia (disorder),80-90,365-730,condition,Diastolic Blood Pressure,0.002875816993464
Pneumonia (disorder),80-90,730-inf,condition,Diastolic Blood Pressure,0.01359477124183
Pneumonia (disorder),90-120,0-7,condition,Systolic Blood Pressure,0.0284967320261437
Pneumonia (disorder),90-120,7-14,condition,Systolic Blood Pressure,0.0224836601307189
Pneumonia (disorder),90-120,14-30,condition,Systolic Blood Pressure,0.0020915032679738
Pneumonia (disorder),90-120,30-60,condition,Systolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),90-120,90-180,condition,Systolic Blood Pressure,0.0010457516339869
Pneumonia (disorder),90-120,180-365,condition,Systolic Blood Pressure,0.002875816993464
Pneumonia (disorder),90-120,365-730,condition,Systolic Blood Pressure,0.0044444444444444
Pneumonia (disorder),90-120,730-inf,condition,Systolic Blood Pressure,0.0164705882352941
Pneumonia (disorder),90-inf,0-7,condition,Body Weight,0.0203921568627451
Pneumonia (disorder),90-inf,0-7,condition,Diastolic Blood Pressure,0.0264052287581699
Pneumonia (disorder),90-inf,7-14,condition,Body Weight,0.0151633986928104
Pneumonia (disorder),90-inf,7-14,condition,Diastolic Blood Pressure,0.017516339869281
Pneumonia (disorder),90-inf,14-30,condition,Body Weight,0.0013071895424836
Pneumonia (disorder),90-inf,14-30,condition,Diastolic Blood Pressure,0.0007843137254901
Pneumonia (disorder),90-inf,30-60,condition,Diastolic Blood Pressure,0.0005228758169934
Pneumonia (disorder),90-inf,60-90,condition,Diastolic Blood Pressure,0.0002614379084967
Pneumonia (disorder),90-inf,90-180,condition,Body Weight,0.0005228758169934
Pneumonia (disorder),90-inf,90-180,condition,Diastolic Blood Pressure,0.0010457516339869
Pneumonia (disorder),90-inf,180-365,condition,Body Weight,0.0018300653594771
Pneumonia (disorder),90-inf,180-365,condition,Diastolic Blood Pressure,0.0020915032679738
Pneumonia (disorder),90-inf,365-730,condition,Body Weight,0.0020915032679738
Pneumonia (disorder),90-inf,365-730,condition,Diastolic Blood Pressure,0.0041830065359477
Pneumonia (disorder),90-inf,730-inf,condition,Body Weight,0.0047058823529411
Pneumonia (disorder),90-inf,730-inf,condition,Diastolic Blood Pressure,0.0115032679738562
Pneumonia (disorder),98-107,180-365,condition,Chloride,0.0002614379084967
Pneumonia (disorder),98-107,730-inf,condition,Chloride,0.0018300653594771
Pneumonia (disorder),Abnormal findings diagnostic imaging heart+coronary circulat (finding),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Acquired coagulation disorder (disorder),7-14,condition,condition,0.0005228758169934
Pneumonia (disorder),Acute bronchitis (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute bronchitis (disorder),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute bronchitis (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Acute deep venous thrombosis (disorder),0-7,condition,condition,0.0013071895424836
Pneumonia (disorder),Acute deep venous thrombosis (disorder),7-14,condition,condition,0.0020915032679738
Pneumonia (disorder),Acute infective cystitis (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute infective cystitis (disorder),730-inf,condition,condition,0.0007843137254901
Pneumonia (disorder),Acute pulmonary embolism (disorder),0-7,condition,condition,0.0013071895424836
Pneumonia (disorder),Acute pulmonary embolism (disorder),7-14,condition,condition,0.0015686274509803
Pneumonia (disorder),Acute respiratory distress syndrome (disorder),0-7,condition,condition,0.0010457516339869
Pneumonia (disorder),Acute respiratory distress syndrome (disorder),7-14,condition,condition,0.0007843137254901
Pneumonia (disorder),Acute viral pharyngitis (disorder),14-30,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute viral pharyngitis (disorder),30-60,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute viral pharyngitis (disorder),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute viral pharyngitis (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Acute viral pharyngitis (disorder),365-730,condition,condition,0.0010457516339869
Pneumonia (disorder),Acute viral pharyngitis (disorder),730-inf,condition,condition,0.0013071895424836
Pneumonia (disorder),Anemia (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Appendicitis,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Awaiting transplantation of kidney (situation),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Awaiting transplantation of kidney (situation),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Bacterial infectious disease (disorder),7-14,condition,condition,0.0002614379084967
Pneumonia (disorder),Blighted ovum,180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Blighted ovum,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Body mass index 30+ - obesity (finding),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),COVID-19,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,30-60,condition,immunization,0.0002614379084967
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,60-90,condition,immunization,0.0002614379084967
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,90-180,condition,immunization,0.0018300653594771
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,180-365,condition,immunization,0.0018300653594771
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  100 mcg/0.5mL dose or 50 mcg/0.25mL dose,365-730,condition,immunization,0.0005228758169934
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,14-30,condition,immunization,0.0005228758169934
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,30-60,condition,immunization,0.0015686274509803
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,60-90,condition,immunization,0.0013071895424836
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,90-180,condition,immunization,0.0026143790849673
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,180-365,condition,immunization,0.0023529411764705
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,365-730,condition,immunization,0.0010457516339869
Pneumonia (disorder),COVID-19  mRNA  LNP-S  PF  30 mcg/0.3 mL dose,730-inf,condition,immunization,0.0005228758169934
Pneumonia (disorder),COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,90-180,condition,immunization,0.0002614379084967
Pneumonia (disorder),COVID-19 vaccine  vector-nr  rS-Ad26  PF  0.5 mL,180-365,condition,immunization,0.0002614379084967
Pneumonia (disorder),Carcinoma in situ of prostate (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Chronic kidney disease stage 1 (disorder),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Chronic kidney disease stage 1 (disorder),730-inf,condition,condition,0.0007843137254901
Pneumonia (disorder),Chronic kidney disease stage 2 (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Chronic kidney disease stage 3 (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Chronic kidney disease stage 4 (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Chronic kidney disease stage 4 (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Chronic pain,90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Cough (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Dental filling lost (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Diabetes mellitus type 2 (disorder),365-730,condition,condition,0.0005228758169934
Pneumonia (disorder),Diabetes mellitus type 2 (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Disorder of kidney due to diabetes mellitus (disorder),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Disorder of kidney due to diabetes mellitus (disorder),730-inf,condition,condition,0.0007843137254901
Pneumonia (disorder),Drug overdose,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Dyspnea (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),End-stage renal disease (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Essential hypertension (disorder),730-inf,condition,condition,0.0007843137254901
Pneumonia (disorder),Facial laceration,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Facial laceration,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Fever (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Fracture of bone (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Fracture of rib,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Fracture subluxation of wrist,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Fractured dental filling (finding),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Fractured dental filling (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Fractured dental filling (finding),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Full-time employment (finding),60-90,condition,condition,0.0002614379084967
Pneumonia (disorder),Full-time employment (finding),90-180,condition,condition,0.0010457516339869
Pneumonia (disorder),Full-time employment (finding),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Full-time employment (finding),365-730,condition,condition,0.0023529411764705
Pneumonia (disorder),Full-time employment (finding),730-inf,condition,condition,0.0049673202614379
Pneumonia (disorder),Gingival disease (disorder),60-90,condition,condition,0.0002614379084967
Pneumonia (disorder),Gingival disease (disorder),90-180,condition,condition,0.0005228758169934
Pneumonia (disorder),Gingival disease (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Gingival disease (disorder),365-730,condition,condition,0.0015686274509803
Pneumonia (disorder),Gingival disease (disorder),730-inf,condition,condition,0.0031372549019607
Pneumonia (disorder),Gingivitis (disorder),60-90,condition,condition,0.0005228758169934
Pneumonia (disorder),Gingivitis (disorder),90-180,condition,condition,0.0010457516339869
Pneumonia (disorder),Gingivitis (disorder),180-365,condition,condition,0.0023529411764705
Pneumonia (disorder),Gingivitis (disorder),365-730,condition,condition,0.002875816993464
Pneumonia (disorder),Gingivitis (disorder),730-inf,condition,condition,0.0078431372549019
Pneumonia (disorder),HPV  quadrivalent,180-365,condition,immunization,0.0002614379084967
Pneumonia (disorder),HPV  quadrivalent,365-730,condition,immunization,0.0002614379084967
Pneumonia (disorder),Has a criminal record (finding),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Has a criminal record (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Has a criminal record (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Headache (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Heart failure (disorder),0-7,condition,condition,0.0002614379084967
Pneumonia (disorder),Heart failure (disorder),7-14,condition,condition,0.0005228758169934
Pneumonia (disorder),Hep A  adult,180-365,condition,immunization,0.0002614379084967
Pneumonia (disorder),Hep A  adult,365-730,condition,immunization,0.0005228758169934
Pneumonia (disorder),Hep A  adult,730-inf,condition,immunization,0.0010457516339869
Pneumonia (disorder),Hep B  adult,365-730,condition,immunization,0.0002614379084967
Pneumonia (disorder),Hep B  adult,730-inf,condition,immunization,0.0005228758169934
Pneumonia (disorder),History of appendectomy,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),History of coronary artery bypass grafting (situation),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),History of renal transplant (situation),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Housing unsatisfactory (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Hyperlipidemia,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Hypertriglyceridemia (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Hypoxemia (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Infection of tooth (disorder),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Infection of tooth (disorder),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Infection of tooth (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,14-30,condition,immunization,0.0005228758169934
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,60-90,condition,immunization,0.0005228758169934
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,90-180,condition,immunization,0.0015686274509803
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,180-365,condition,immunization,0.0041830065359477
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,365-730,condition,immunization,0.0070588235294117
Pneumonia (disorder),Influenza  seasonal  injectable  preservative free,730-inf,condition,immunization,0.0172549019607843
Pneumonia (disorder),Injury of heart (disorder),0-7,condition,condition,0.0002614379084967
Pneumonia (disorder),Injury of heart (disorder),7-14,condition,condition,0.0002614379084967
Pneumonia (disorder),Injury of kidney (disorder),0-7,condition,condition,0.0010457516339869
Pneumonia (disorder),Injury of kidney (disorder),7-14,condition,condition,0.0005228758169934
Pneumonia (disorder),Injury of neck (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Injury of neck (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Ischemic heart disease (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Joint pain (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Laceration - injury (disorder),365-730,condition,condition,0.0005228758169934
Pneumonia (disorder),Laceration - injury (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Laceration of foot,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Laceration of thigh,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Leaking dental filling (finding),365-730,condition,condition,0.0005228758169934
Pneumonia (disorder),Leaking dental filling (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Limited social contact (finding),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Limited social contact (finding),365-730,condition,condition,0.0007843137254901
Pneumonia (disorder),Limited social contact (finding),730-inf,condition,condition,0.0015686274509803
Pneumonia (disorder),Localized  primary osteoarthritis of the hand,60-90,condition,condition,0.0002614379084967
Pneumonia (disorder),Loose dental filling (finding),7-14,condition,condition,0.0002614379084967
Pneumonia (disorder),Loose dental filling (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Loose dental filling (finding),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Loss of teeth (disorder),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Loss of teeth (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Medication review due (situation),14-30,condition,condition,0.0005228758169934
Pneumonia (disorder),Medication review due (situation),30-60,condition,condition,0.0002614379084967
Pneumonia (disorder),Medication review due (situation),60-90,condition,condition,0.0002614379084967
Pneumonia (disorder),Medication review due (situation),90-180,condition,condition,0.0005228758169934
Pneumonia (disorder),Medication review due (situation),180-365,condition,condition,0.0023529411764705
Pneumonia (disorder),Medication review due (situation),365-730,condition,condition,0.0044444444444444
Pneumonia (disorder),Medication review due (situation),730-inf,condition,condition,0.0183006535947712
Pneumonia (disorder),Metabolic syndrome X (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Microalbuminuria due to type 2 diabetes mellitus (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Miscarriage in first trimester,180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Miscarriage in first trimester,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Misuses drugs (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Misuses drugs (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Muscle pain (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Neoplasm of prostate,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Normal pregnancy,180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Normal pregnancy,730-inf,condition,condition,0.0013071895424836
Pneumonia (disorder),Not in labor force (finding),180-365,condition,condition,0.0013071895424836
Pneumonia (disorder),Not in labor force (finding),365-730,condition,condition,0.0005228758169934
Pneumonia (disorder),Not in labor force (finding),730-inf,condition,condition,0.002875816993464
Pneumonia (disorder),Osteoarthritis of hip,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Osteoarthritis of knee,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Otitis media,730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Part-time employment (finding),14-30,condition,condition,0.0002614379084967
Pneumonia (disorder),Part-time employment (finding),60-90,condition,condition,0.0002614379084967
Pneumonia (disorder),Part-time employment (finding),180-365,condition,condition,0.0005228758169934
Pneumonia (disorder),Part-time employment (finding),365-730,condition,condition,0.0018300653594771
Pneumonia (disorder),Part-time employment (finding),730-inf,condition,condition,0.0033986928104575
Pneumonia (disorder),Past pregnancy history of miscarriage (situation),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Pneumococcal conjugate PCV 13,365-730,condition,immunization,0.0002614379084967
Pneumonia (disorder),Pneumococcal conjugate PCV 13,730-inf,condition,immunization,0.0002614379084967
Pneumonia (disorder),Polyp of colon,730-inf,condition,condition,0.0007843137254901
Pneumonia (disorder),Prediabetes,180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Prediabetes,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Primary dental caries (disorder),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Primary dental caries (disorder),180-365,condition,condition,0.0007843137254901
Pneumonia (disorder),Primary dental caries (disorder),365-730,condition,condition,0.0007843137254901
Pneumonia (disorder),Primary dental caries (disorder),730-inf,condition,condition,0.0023529411764705
Pneumonia (disorder),Proteinuria due to type 2 diabetes mellitus (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Received certificate of high school equivalency (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Received higher education (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Received higher education (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Reports of violence in the environment (finding),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Reports of violence in the environment (finding),180-365,condition,condition,0.0005228758169934
Pneumonia (disorder),Reports of violence in the environment (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Reports of violence in the environment (finding),730-inf,condition,condition,0.0018300653594771
Pneumonia (disorder),Resorption of alveolar process due to dental trauma (disorder),90-180,condition,condition,0.0002614379084967
Pneumonia (disorder),Respiratory distress (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Retention of urine (disorder),180-365,condition,condition,0.0002614379084967
Pneumonia (disorder),Risk activity involvement (finding),365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Risk activity involvement (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Sepsis caused by virus (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Septic shock (disorder),0-7,condition,condition,0.0007843137254901
Pneumonia (disorder),Septic shock (disorder),7-14,condition,condition,0.0005228758169934
Pneumonia (disorder),Severe anxiety (panic) (finding),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Sinusitis (disorder),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Social isolation (finding),180-365,condition,condition,0.0007843137254901
Pneumonia (disorder),Social isolation (finding),365-730,condition,condition,0.0007843137254901
Pneumonia (disorder),Social isolation (finding),730-inf,condition,condition,0.0026143790849673
Pneumonia (disorder),Sprain (morphologic abnormality),365-730,condition,condition,0.0005228758169934
Pneumonia (disorder),Sprain of ankle,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Sprain of wrist,365-730,condition,condition,0.0002614379084967
Pneumonia (disorder),Sputum finding (finding),730-inf,condition,condition,0.0002614379084967
Pneumonia (disorder),Streptococcal sore throat (disorder),730-inf,condition,condition,0.0005228758169934
Pneumonia (disorder),Stress (finding),14-30,condition,condition,0.0002614379084967
Pneumonia (disorder),Stress (finding),90-180,condition,condition,0.0010457516339869
Pneumonia (disorder),Stress (finding),180-365,condition,condition,0.0015686274509803
Pneumonia (disorder),Stress (finding),365-730,condition,condition,0.0023529411764705
Pneumonia (disorder),Stress (finding),730-inf,condition,condition,0.0086274509803921
